V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Class
-0.801563933957368,-0.910225475206971,-0.0863195061683655,0.948628867510706,0.119530405849218,0.323708625975996,-0.926148428115994,0.1685806280002,-0.911425084806979,-0.236883884295821,X2
-0.0743248332291842,-0.327230057679117,0.0994397457689047,0.95573814259842,0.66576215159148,-0.362202208954841,0.0466330018825829,0.177864586003125,-0.0566817233338952,0.127526239026338,X1
-0.75906537193805,-0.115034615620971,0.448089011479169,-0.555431715212762,-0.951822636649013,-0.604229861404747,0.702124333474785,-0.0444222395308316,-0.197199929971248,0.618643055204302,X2
-0.368148107547313,0.0260640578344464,-0.358941912651062,0.681256305426359,-0.601378895808011,0.149783904198557,0.423538122791797,-0.866990623064339,-0.999850866384804,0.670504085253924,X2
0.292982455343008,-0.550262769684196,-0.421776631847024,0.332803195342422,0.0405575893819332,0.525533741340041,0.655714455991983,0.197212356608361,0.142799164634198,-0.252519618254155,X1
-0.327799031510949,0.842601306736469,-0.0903590978123248,-0.204463769681752,0.867009995970875,0.693871269933879,-0.806838574819267,0.374781379941851,-0.892435485031456,0.831429017707705,X2
-0.167119055055082,-0.24754865700379,0.114623737987131,-0.785282033961266,-0.581383173819631,-0.375778160057962,0.670532375108451,-0.608894918113947,0.938308236189187,-0.441927971784025,X2
-0.792240022215992,0.425304716918617,0.510347774717957,0.814865334890783,-0.286773409694433,0.228719547390938,-0.180397477466613,0.791416571475565,-0.684290666133165,-0.260650323703885,X2
0.731881446670741,0.795448031276464,0.161202308256179,-0.760820066090673,0.197615775279701,0.962253441102803,0.640885906293988,-0.838287788443267,-0.62852365989238,0.602867845445871,X2
0.688188008964062,-0.232389710377902,0.406789870932698,0.876193023752421,0.493367954157293,-0.0759839434176683,0.413894320838153,-0.256013968493789,-0.778274560812861,0.273485077545047,X1
-0.00325742783024907,0.426704423502088,-0.0256116068921983,0.00418371567502618,-0.17355135967955,0.757944938726723,0.917310051154345,0.0219713551923633,0.962303344160318,-0.327480103820562,X1
-0.628944269847125,0.273585016839206,-0.557861912529916,0.654968682676554,0.63393106078729,-0.228474504780024,0.574833226855844,-0.783242663368583,-0.123555114027113,0.291782734915614,X1
-0.773871197830886,0.123281916603446,0.52849751804024,-0.859691330231726,-0.636569602880627,-0.226765522267669,-0.703626500908285,0.5115588135086,0.0129740051925182,0.4352708151564,X2
-0.254718013573438,0.0650984579697251,0.0481215468607843,0.0413859188556671,-0.730498123914003,0.679646293632686,0.959508009720594,0.967281161341816,-0.396539518609643,0.209144940599799,X2
0.105103804264218,0.304898335598409,-0.885081560816616,-0.905285183340311,-0.776177623774856,0.211190616246313,0.793426921125501,-0.0390247912146151,-0.608684900216758,0.452715011779219,X2
-0.302192637696862,0.690782974939793,0.49342879652977,-0.249315111897886,0.72940393909812,0.120687154587358,0.860387517139316,-0.652271083090454,0.187914256472141,0.294012155383825,X1
0.0986121105961502,-0.841878686100245,0.522631670348346,0.739816326647997,-0.173343224450946,0.162527220323682,-0.836331863421947,0.0666709365323186,-0.651105645112693,0.698034888599068,X2
0.00203036796301603,0.293192029930651,-0.476003010291606,-0.0647519468329847,0.507055618334562,-0.525817565154284,0.947564730420709,-0.661275984719396,-0.354488941840827,0.000668078660964966,X1
-0.235870310105383,-0.0233637429773808,-0.82939799176529,0.474128916859627,0.181294809561223,-0.98260455718264,-0.793434445280582,-0.224372605327517,0.669874250423163,-0.576849656179547,X2
-0.149696869775653,-0.288858892861754,0.657833426725119,0.717828653287143,-0.80000656330958,-0.418168203439564,0.606510073877871,0.214297633152455,0.90045123687014,0.389536801259965,X2
-0.23923859372735,0.485443281941116,0.440407338552177,0.654977425467223,-0.150101850740612,0.175665356218815,-0.91143662109971,0.578411660157144,0.0731337890028954,-0.0726392492651939,X1
0.156142416875809,0.895255375653505,-0.406359075568616,0.596851723268628,-0.511855698656291,0.224031893070787,-0.274571511428803,0.946275949478149,0.70135313551873,0.778933300171047,X2
-0.0552508877590299,-0.716825361829251,-0.146827106829733,0.0979821560904384,-0.116696010809392,-0.162969885859638,-0.475002150982618,0.832257305271924,-0.944471780676395,0.183300301898271,X1
-0.77306389901787,-0.127951462287456,0.945520489942282,-0.269120890181512,-0.603611054830253,-0.213186908513308,-0.109725400805473,0.588139853905886,0.721339652314782,-0.41605027904734,X2
0.917893758509308,0.347926900722086,0.569675012491643,0.645280500873923,0.382246364839375,0.391291825566441,-0.00976470159366727,-0.0562662151642144,-0.24413273576647,0.692987377289683,X1
-0.380441748537123,-0.288892990909517,-0.781879397109151,0.147245769388974,0.5142791736871,-0.330660267733037,0.0142324948683381,-0.755962106864899,0.202596121933311,0.842640219256282,X1
-0.584399021230638,-0.625251417048275,-0.824113803450018,-0.380542084109038,0.941604412160814,0.699977476615459,-0.0319386245682836,-0.0887958658859134,0.170532722957432,-0.389981430955231,X2
-0.128828819375485,0.684461952652782,-0.736579849384725,-0.264744310639799,-0.0825105933472514,-0.444830746855587,0.981767749879509,0.0906817764043808,0.177770238835365,-0.550510423257947,X1
0.339885462075472,-0.452857767231762,0.27124362019822,-0.0874698022380471,0.337694388348609,0.786842883098871,-0.930370007641613,-0.0883989227004349,-0.347660461440682,0.28357843728736,X1
-0.591206785291433,-0.315961580723524,-0.562285147141665,-0.189914473798126,-0.659013458527625,0.397740919142962,0.877074527088553,-0.872190342284739,-0.912696580868214,-0.0232987212948501,X2
0.66375292185694,0.176882728934288,0.00101748574525118,0.0481901345774531,0.231931881513447,0.892447931226343,0.836776399053633,-0.331856564618647,-0.132455247454345,0.00109427096322179,X1
-0.215252997353673,0.380993864033371,-0.422646396327764,-0.777062264736742,-0.619068374391645,0.0987092712894082,-0.896100004669279,0.442294729873538,-0.53896568948403,0.821430582553148,X2
-0.464133741334081,0.16182187339291,-0.925964826717973,0.634447563439608,-0.174799636937678,0.738486365415156,-0.247858207672834,0.186773207038641,0.481783493421972,0.305181538686156,X1
-0.684420656878501,0.451878141611814,-0.128403420094401,0.123848784249276,-0.378792686387897,-0.620688542257994,0.5670829215087,-0.462520383298397,-0.328789798077196,-0.92839337605983,X1
-0.943786021322012,-0.792159179225564,-0.778033621609211,0.480530899949372,0.558098595589399,-0.536302082240582,-0.674785690382123,0.687632755376399,0.110052394680679,0.985939414706081,X2
-0.145610005129129,-0.791921169031411,-0.814540746156126,0.782982723321766,-0.92445223685354,-0.810294990427792,0.571674280334264,-0.214911899995059,0.771248756442219,0.0562800699844956,X2
-0.530722253955901,-0.171623853035271,-0.73616936430335,0.968865445815027,-0.119170881807804,0.210549981798977,0.374801539815962,-0.428043624851853,-0.978138404432684,-0.650128532201052,X2
-0.497325147502124,0.527187273371965,-0.384079746436328,-0.602237295825034,-0.864484658464789,-0.981117465533316,0.920609356369823,0.429367437958717,0.977195676416159,-0.896510591264814,X2
0.629731551744044,0.0640084599144757,-0.529010646045208,-0.527832580730319,0.301156922709197,-0.587134462315589,0.50120749976486,-0.281919425353408,-0.114012047182769,-0.785188552457839,X1
-0.363107695244253,-0.598322714213282,-0.584751477930695,0.0952013391070068,0.334973888937384,0.10197845986113,0.229222706984729,-0.643953720107675,-0.891897371970117,-0.206757647451013,X1
0.939124143216759,0.431330447550863,0.465324847958982,0.605860849842429,-0.235136170405895,0.658072057645768,0.504367272835225,-0.867459875997156,-0.518417445477098,0.739713127259165,X2
-0.585146353114396,0.168950994499028,-0.303888180293143,0.970252634957433,-0.824256794061512,-0.361951301340014,0.00980917504057288,-0.0257910415530205,0.818059764802456,-0.175958807114512,X2
-0.999511793721467,0.402300341054797,-0.511074771173298,-0.917264777235687,-0.333873839583248,0.357811654452235,0.204270738642663,0.902601875830442,0.272845472209156,-0.592596224974841,X2
-0.776131598744541,0.393195180222392,-0.757933702785522,-0.901321078184992,0.780980138573796,0.503801819402725,-0.653626627288759,0.69674833631143,0.628008363302797,0.317918867338449,X2
-0.0384766445495188,0.839040345512331,0.887354743666947,-0.640605109278113,-0.654739617370069,0.85417616693303,0.250224153045565,-0.769749549683183,-0.144514728337526,0.213761286344379,X2
-0.0566982226446271,-0.346246120519936,0.786508248653263,-0.604714626446366,0.292512586340308,0.167966588865966,-0.547948925755918,0.862834970001131,0.624162173829973,0.457809715531766,X1
0.723516730591655,-0.541083477903157,-0.649228085763752,0.399607469793409,-0.950215709861368,0.717443178407848,-0.588632992003113,0.0199304749257863,-0.117966303601861,-0.40659130550921,X2
0.361358156427741,0.0551443952135742,-0.721112129744142,-0.00200075889006257,-0.271306924056262,-0.31309445342049,0.993283007759601,-0.593499907758087,0.458272124174982,-0.25709561444819,X1
0.192638786509633,0.914285574574023,-0.462644220329821,0.0475047319196165,-0.21781016048044,0.427002793177962,0.678539525251836,-0.81757925497368,-0.47051023086533,-0.957315949723125,X2
0.685751745477319,0.672127427533269,-0.931427967268974,0.0627773604355752,-0.481267909519374,0.689798372797668,-0.367560368496925,0.278737863525748,0.840055134147406,-0.922413896303624,X2
0.0713526285253465,-0.164152942597866,0.829514069017023,-0.522758848965168,0.22731350781396,-0.27231075707823,0.424632369540632,-0.0564419333823025,-0.618764739017934,-0.512535032816231,X1
0.579550812486559,-0.622581471689045,0.718534573446959,-0.127229547593743,0.627983641810715,-0.00145084178075194,0.205002290196717,0.0091763031668961,-0.0411362033337355,-0.214485049247742,X1
-0.0038843578658998,0.0532993376255035,-0.624913173727691,-0.404077848885208,-0.285963911097497,-0.819621987640858,0.464265855494887,0.0364927975460887,0.143487465102226,0.935997518245131,X1
0.350416546687484,-0.167073859833181,0.859489933587611,-0.385120388120413,0.554886904079467,-0.178781300783157,-0.226552582811564,0.830480151344091,0.106742124538869,0.601701492909342,X1
0.888914104551077,0.665549360681325,0.725721256341785,-0.844822075683624,0.650869043078274,0.312145897187293,0.174212520942092,0.280731470324099,0.326127761509269,0.551170389167964,X2
-0.879520816262811,-0.626014831010252,-0.766363816801459,-0.785991282667965,-0.633931346703321,-0.402929822914302,-0.454648103564978,0.60978115722537,0.587020149920136,-0.224707677494735,X2
-0.570256199222058,0.808300838340074,0.456806379370391,-0.273201513569802,0.947091412264854,0.607997355982661,-0.289786695502698,0.294241583906114,0.288895426318049,0.994063860736787,X2
0.286863649729639,-0.421147281304002,0.464642693288624,-0.798298428766429,0.213042587973177,-0.763589117210358,-0.56200422020629,-0.576370258349925,0.127187080681324,-0.980447410605848,X2
0.0885892868973315,0.903608576860279,0.797906240448356,0.643609984777868,-0.83530269516632,-0.0603184499777853,-0.750926211476326,-0.908898039720953,0.840559769887477,0.1299516283907,X2
0.0959673156030476,-0.565455439966172,-0.591191052924842,-0.355635875836015,-0.557204456999898,-0.770198989193887,0.80446375021711,0.855581909883767,-0.253572371322662,-0.780740744899958,X2
0.0888961721211672,-0.826326687820256,-0.957186087965965,-0.645581351127476,0.433923746459186,0.121302170678973,0.963790355250239,-0.125506055541337,-0.739069672767073,0.856679098680615,X2
0.37410041410476,-0.586425479035825,-0.329948503058404,0.0535117071121931,-0.0736305015161633,0.942946611437947,0.970421227160841,0.843213529326022,0.444032251834869,-0.47757805371657,X2
-0.390619074460119,0.28031858894974,0.885388165246695,-0.467283612117171,-0.386931183282286,0.48731431690976,0.79458616534248,-0.314245125278831,-0.411750403698534,0.703043095301837,X2
0.177364652510732,0.667311353608966,0.696546785067767,-0.640345411840826,-0.588830994907767,-0.303877166472375,0.544120351783931,0.805995742790401,0.559384198859334,0.973410173784941,X2
0.330464728642255,0.211451952811331,-0.206577320583165,-0.679756115656346,0.303092304151505,0.6307522226125,-0.634758667089045,-0.361065011937171,0.475215787999332,0.608554467558861,X1
0.451990050729364,0.0387287335470319,0.940834071021527,-0.0231596026569605,-0.0426484048366547,-0.467648622579873,0.340918058063835,-0.6327462377958,0.81278576515615,0.783597425557673,X2
0.0746722719632089,-0.317238549236208,-0.713595416396856,0.766833479516208,0.375398928765208,0.670242630410939,-0.533016853034496,-0.167226801160723,-0.311854569707066,-0.362963246647269,X1
0.557534429244697,0.251791574526578,-0.475362638011575,-0.249835016671568,-0.296208293177187,-0.468946798238903,-0.298899753950536,-0.0547979637049139,-0.397150009404868,-0.238245358224958,X1
0.31898693414405,0.557686398271471,0.993087743874639,-0.683237067889422,-0.102844424080104,-0.559719045646489,0.410338088404387,0.100278199650347,-0.695085656829178,0.997457982040942,X2
0.487468101084232,0.774112134240568,0.924707150086761,-0.99485442833975,0.429003372788429,-0.105436005629599,-0.736139167100191,0.6423324579373,0.941648941487074,0.273237807676196,X2
0.463798647280782,0.829048775136471,0.22811025287956,-0.666292839217931,0.212013824377209,-0.728827490005642,-0.488353621214628,0.545515820849687,-0.468597791157663,0.596538448706269,X2
0.983704036101699,-0.943244013935328,-0.0751483808271587,-0.433788151945919,-0.533084149006754,0.992725355550647,-0.771849459037185,-0.927546855527908,-0.677183759398758,-0.553715963382274,X2
-0.327574987895787,0.80191913433373,0.70140047557652,0.765775556210428,-0.572029089555144,-0.74785403907299,-0.584623154252768,0.766930763144046,0.0972572872415185,-0.114568050950766,X2
-0.572447038721293,0.447833657730371,-0.299520762637258,0.74524754146114,-0.718901174142957,0.181225940119475,0.238700971473008,-0.0442809425294399,-0.315204712096602,0.278664604760706,X1
-0.423353040125221,-0.732762295287102,-0.768383757676929,-0.253522677812725,-0.554952701088041,-0.0300795151852071,-0.944264912046492,-0.594732481054962,0.179678550921381,0.000865462701767683,X2
0.520044504664838,0.0534652168862522,0.129541766364127,0.277504669502378,-0.303059993311763,-0.811145804356784,-0.289867260493338,-0.0833631115965545,0.181123349349946,-0.189696845598519,X1
-0.159532011952251,-0.583648778963834,0.154085502959788,-0.275464439764619,-0.431541176978499,-0.807570633944124,0.631800186354667,0.429897140245885,0.610854241065681,0.857629494741559,X2
